stakeholder,month,topic_id,absolute_impact,relative_impact,monthly_document_count
user,2021-02,32,267,0.014495114006514659,18420
user,2021-02,33,289,0.01568946796959826,18420
user,2021-02,34,420,0.02280130293159609,18420
user,2021-02,35,516,0.028013029315960912,18420
user,2021-02,36,341,0.018512486427795873,18420
user,2021-02,37,346,0.018783930510314874,18420
user,2021-02,38,382,0.020738327904451685,18420
user,2021-02,39,414,0.02247557003257329,18420
user,2021-02,40,340,0.018458197611292075,18420
user,2021-02,41,354,0.019218241042345277,18420
user,2021-02,42,379,0.020575461454940283,18420
user,2021-02,43,348,0.018892508143322474,18420
user,2021-02,44,466,0.0252985884907709,18420
user,2021-02,45,305,0.016558089033659067,18420
user,2021-02,46,433,0.023507057546145495,18420
user,2021-02,47,420,0.02280130293159609,18420
user,2021-02,48,387,0.021009771986970686,18420
user,2021-02,49,374,0.020304017372421282,18420
user,2021-03,0,360,0.01989389920424403,18096
user,2021-03,1,325,0.017959770114942528,18096
user,2021-03,2,361,0.019949160035366932,18096
user,2021-03,3,398,0.021993810786914234,18096
user,2021-03,4,380,0.020999115826702032,18096
user,2021-03,5,330,0.01823607427055703,18096
user,2021-03,6,393,0.021717506631299736,18096
user,2021-03,7,416,0.022988505747126436,18096
user,2021-03,8,375,0.020722811671087533,18096
user,2021-03,9,351,0.01939655172413793,18096
user,2021-03,10,308,0.017020335985853226,18096
user,2021-03,11,255,0.014091511936339523,18096
user,2021-03,12,336,0.01856763925729443,18096
user,2021-03,13,406,0.022435897435897436,18096
user,2021-03,14,541,0.029896109637488948,18096
user,2021-03,15,316,0.017462422634836428,18096
user,2021-03,16,326,0.01801503094606543,18096
user,2021-03,17,312,0.017241379310344827,18096
user,2021-03,18,375,0.020722811671087533,18096
user,2021-03,19,259,0.014312555260831123,18096
user,2021-03,20,362,0.020004420866489833,18096
user,2021-03,21,362,0.020004420866489833,18096
user,2021-03,22,353,0.01950707338638373,18096
user,2021-03,23,348,0.019230769230769232,18096
user,2021-03,24,317,0.01751768346595933,18096
user,2021-03,25,404,0.022325375773651637,18096
user,2021-03,26,437,0.02414898320070734,18096
user,2021-03,27,318,0.017572944297082227,18096
user,2021-03,28,369,0.020391246684350134,18096
user,2021-03,29,371,0.020501768346595933,18096
user,2021-03,30,418,0.02309902740937224,18096
user,2021-03,31,339,0.01873342175066313,18096
user,2021-03,32,287,0.015859858532272324,18096
user,2021-03,33,254,0.014036251105216623,18096
user,2021-03,34,444,0.02453580901856764,18096
user,2021-03,35,478,0.02641467727674624,18096
user,2021-03,36,331,0.01829133510167993,18096
user,2021-03,37,306,0.016909814323607428,18096
user,2021-03,38,393,0.021717506631299736,18096
user,2021-03,39,372,0.020557029177718834,18096
user,2021-03,40,314,0.017351900972590626,18096
user,2021-03,41,367,0.02028072502210433,18096
user,2021-03,42,372,0.020557029177718834,18096
user,2021-03,43,355,0.019617595048629533,18096
user,2021-03,44,447,0.02470159151193634,18096
user,2021-03,45,343,0.01895446507515473,18096
user,2021-03,46,380,0.020999115826702032,18096
user,2021-03,47,402,0.022214854111405835,18096
user,2021-03,48,361,0.019949160035366932,18096
user,2021-03,49,369,0.020391246684350134,18096
user,2021-04,0,397,0.024343880304145204,16308
user,2021-04,1,300,0.01839587932303164,16308
user,2021-04,2,293,0.01796664213882757,16308
user,2021-04,3,387,0.023730684326710817,16308
user,2021-04,4,387,0.023730684326710817,16308
user,2021-04,5,283,0.01735344616139318,16308
user,2021-04,6,349,0.02140053961246014,16308
user,2021-04,7,390,0.023914643119941133,16308
user,2021-04,8,367,0.022504292371842042,16308
user,2021-04,9,337,0.020664704439538877,16308
user,2021-04,10,291,0.01784400294334069,16308
user,2021-04,11,267,0.016372332597498162,16308
user,2021-04,12,288,0.017660044150110375,16308
user,2021-04,13,385,0.02360804513122394,16308
user,2021-04,14,455,0.027900416973264654,16308
user,2021-04,15,279,0.017108167770419427,16308
user,2021-04,16,303,0.018579838116261956,16308
user,2021-04,17,237,0.014532744665194997,16308
user,2021-04,18,294,0.018027961736571008,16308
user,2021-04,19,206,0.012631837135148394,16308
user,2021-04,20,315,0.019315673289183224,16308
user,2021-04,21,340,0.020848663232769193,16308
user,2021-04,22,329,0.020174147657591367,16308
user,2021-04,23,312,0.01913171449595291,16308
user,2021-04,24,262,0.016065734608780965,16308
user,2021-04,25,338,0.020726024037282315,16308
user,2021-04,26,395,0.024221241108658326,16308
user,2021-04,27,297,0.018211920529801324,16308
user,2021-04,28,366,0.022442972774098603,16308
user,2021-04,29,357,0.02189109639440765,16308
user,2021-04,30,355,0.021768457198920774,16308
user,2021-04,31,297,0.018211920529801324,16308
user,2021-04,32,268,0.0164336521952416,16308
user,2021-04,33,253,0.015513858229090018,16308
user,2021-04,34,357,0.02189109639440765,16308
user,2021-04,35,401,0.02458915869511896,16308
user,2021-04,36,327,0.02005150846210449,16308
user,2021-04,37,278,0.017046848172675988,16308
user,2021-04,38,364,0.022320333578611726,16308
user,2021-04,39,330,0.020235467255334805,16308
user,2021-04,40,318,0.01949963208241354,16308
user,2021-04,41,344,0.021093941623742948,16308
user,2021-04,42,308,0.01888643610497915,16308
user,2021-04,43,304,0.018641157714005395,16308
user,2021-04,44,380,0.023301447142506745,16308
user,2021-04,45,234,0.01434878587196468,16308
user,2021-04,46,403,0.024711797890605836,16308
user,2021-04,47,312,0.01913171449595291,16308
user,2021-04,48,292,0.01790532254108413,16308
user,2021-04,49,377,0.02311748834927643,16308
user,2021-05,0,392,0.02451225612806403,15992
user,2021-05,1,293,0.01832166083041521,15992
user,2021-05,2,338,0.021135567783891945,15992
user,2021-05,3,369,0.023074037018509255,15992
user,2021-05,4,328,0.02051025512756378,15992
user,2021-05,5,294,0.018384192096048024,15992
user,2021-05,6,346,0.021635817908954476,15992
user,2021-05,7,369,0.023074037018509255,15992
user,2021-05,8,350,0.021885942971485745,15992
user,2021-05,9,287,0.01794647323661831,15992
user,2021-05,10,278,0.01738369184592296,15992
user,2021-05,11,285,0.017821410705352675,15992
user,2021-05,12,290,0.01813406703351676,15992
user,2021-05,13,378,0.0236368184092046,15992
user,2021-05,14,458,0.028639319659829916,15992
user,2021-05,15,284,0.01775887943971986,15992
user,2021-05,16,302,0.018884442221110555,15992
user,2021-05,17,269,0.016820910455227614,15992
user,2021-05,18,295,0.01844672336168084,15992
user,2021-05,19,211,0.013194097048524263,15992
user,2021-05,20,295,0.01844672336168084,15992
user,2021-05,21,342,0.02138569284642321,15992
user,2021-05,22,360,0.022511255627813906,15992
user,2021-05,23,299,0.018696848424212105,15992
user,2021-05,24,250,0.015632816408204103,15992
user,2021-05,25,334,0.02088544272136068,15992
user,2021-05,26,389,0.02432466233116558,15992
user,2021-05,27,289,0.018071535767883944,15992
user,2021-05,28,327,0.020447723861930965,15992
user,2021-05,29,269,0.016820910455227614,15992
user,2021-05,30,332,0.02076038019009505,15992
user,2021-05,31,272,0.017008504252126064,15992
user,2021-05,32,255,0.015945472736368184,15992
user,2021-05,33,255,0.015945472736368184,15992
user,2021-05,34,374,0.023386693346673336,15992
user,2021-05,35,422,0.026388194097048526,15992
user,2021-05,36,284,0.01775887943971986,15992
user,2021-05,37,269,0.016820910455227614,15992
user,2021-05,38,350,0.021885942971485745,15992
user,2021-05,39,343,0.02144822411205603,15992
user,2021-05,40,285,0.017821410705352675,15992
user,2021-05,41,341,0.021323161580790395,15992
user,2021-05,42,315,0.01969734867433717,15992
user,2021-05,43,310,0.019384692346173085,15992
user,2021-05,44,414,0.025887943971985992,15992
user,2021-05,45,258,0.016133066533266634,15992
user,2021-05,46,366,0.022886443221610805,15992
user,2021-05,47,340,0.02126063031515758,15992
user,2021-05,48,311,0.019447223611805904,15992
user,2021-05,49,326,0.02038519259629815,15992
user,2021-06,0,334,0.02386907739584078,13993
user,2021-06,1,239,0.017079968555706426,13993
user,2021-06,2,269,0.019223897663117273,13993
user,2021-06,3,300,0.021439291074108482,13993
user,2021-06,4,327,0.023368827270778245,13993
user,2021-06,5,244,0.017437290073608232,13993
user,2021-06,6,293,0.020939040949045952,13993
user,2021-06,7,306,0.021868076895590654,13993
user,2021-06,8,313,0.022368327020653184,13993
user,2021-06,9,281,0.020081469306081613,13993
user,2021-06,10,243,0.017365825770027873,13993
user,2021-06,11,246,0.017580218680768957,13993
user,2021-06,12,254,0.01815193310941185,13993
user,2021-06,13,336,0.0240120060030015,13993
user,2021-06,14,397,0.02837132852140356,13993
user,2021-06,15,251,0.017937540198670766,13993
user,2021-06,16,268,0.01915243335953691,13993
user,2021-06,17,228,0.016293861216322446,13993
user,2021-06,18,292,0.02086757664546559,13993
user,2021-06,19,187,0.01336382476952762,13993
user,2021-06,20,257,0.018366326020152934,13993
user,2021-06,21,242,0.01729436146644751,13993
user,2021-06,22,302,0.021582219681269207,13993
user,2021-06,23,262,0.018723647538054743,13993
user,2021-06,24,236,0.01686557564496534,13993
user,2021-06,25,314,0.022439791324233547,13993
user,2021-06,26,384,0.02744229257485886,13993
user,2021-06,27,231,0.016508254127063533,13993
user,2021-06,28,281,0.020081469306081613,13993
user,2021-06,29,257,0.018366326020152934,13993
user,2021-06,30,283,0.020224397913242334,13993
user,2021-06,31,253,0.018080468805831487,13993
user,2021-06,32,199,0.01422139641249196,13993
user,2021-06,33,213,0.015221896662617022,13993
user,2021-06,34,302,0.021582219681269207,13993
user,2021-06,35,344,0.024583720431644394,13993
user,2021-06,36,261,0.01865218323447438,13993
user,2021-06,37,241,0.017222897162867148,13993
user,2021-06,38,246,0.017580218680768957,13993
user,2021-06,39,272,0.019438290573858357,13993
user,2021-06,40,281,0.020081469306081613,13993
user,2021-06,41,280,0.02001000500250125,13993
user,2021-06,42,278,0.01986707639534053,13993
user,2021-06,43,296,0.021153433859787036,13993
user,2021-06,44,349,0.024941041949546203,13993
user,2021-06,45,256,0.01829486171657257,13993
user,2021-06,46,324,0.02315443436003716,13993
user,2021-06,47,348,0.02486957764596584,13993
user,2021-06,48,300,0.021439291074108482,13993
user,2021-06,49,293,0.020939040949045952,13993
user,2021-07,0,379,0.024354196118750802,15562
user,2021-07,1,279,0.017928286852589643,15562
user,2021-07,2,306,0.019663282354453155,15562
user,2021-07,3,321,0.02062716874437733,15562
user,2021-07,4,333,0.021398277856316667,15562
user,2021-07,5,256,0.016450327721372573,15562
user,2021-07,6,296,0.01902069142783704,15562
user,2021-07,7,336,0.021591055134301505,15562
user,2021-07,8,350,0.022490682431564067,15562
user,2021-07,9,282,0.018121064130574478,15562
user,2021-07,10,297,0.01908495052049865,15562
user,2021-07,11,264,0.016964400462665466,15562
user,2021-07,12,302,0.01940624598380671,15562
user,2021-07,13,342,0.021976609690271175,15562
user,2021-07,14,472,0.030330291736280685,15562
user,2021-07,15,291,0.01869939596452898,15562
user,2021-07,16,280,0.017992545945251254,15562
user,2021-07,17,275,0.017671250481943197,15562
user,2021-07,18,318,0.020434391466392494,15562
user,2021-07,19,230,0.014779591312170673,15562
user,2021-07,20,289,0.01857087777920576,15562
user,2021-07,21,298,0.019149209613160263,15562
user,2021-07,22,332,0.021334018763655056,15562
user,2021-07,23,272,0.01747847320395836,15562
user,2021-07,24,253,0.01625755044338774,15562
user,2021-07,25,346,0.02223364606091762,15562
user,2021-07,26,375,0.024097159748104356,15562
user,2021-07,27,309,0.01985605963243799,15562
user,2021-07,28,372,0.02390438247011952,15562
user,2021-07,29,320,0.020562909651715717,15562
user,2021-07,30,319,0.020498650559054105,15562
user,2021-07,31,257,0.016514586814034185,15562
user,2021-07,32,221,0.014201259478216167,15562
user,2021-07,33,231,0.014843850404832284,15562
user,2021-07,34,350,0.022490682431564067,15562
user,2021-07,35,430,0.027631409844492996,15562
user,2021-07,36,267,0.0171571777406503,15562
user,2021-07,37,302,0.01940624598380671,15562
user,2021-07,38,341,0.021912350597609563,15562
user,2021-07,39,306,0.019663282354453155,15562
user,2021-07,40,278,0.01786402775992803,15562
user,2021-07,41,336,0.021591055134301505,15562
user,2021-07,42,303,0.01947050507646832,15562
user,2021-07,43,304,0.019534764169129932,15562
user,2021-07,44,408,0.02621770980593754,15562
user,2021-07,45,261,0.01677162318468063,15562
user,2021-07,46,323,0.02075568692970055,15562
user,2021-07,47,363,0.023326050636165017,15562
user,2021-07,48,272,0.01747847320395836,15562
user,2021-07,49,315,0.02024161418840766,15562
user,2021-08,0,143,0.019762299613045882,7236
user,2021-08,1,143,0.019762299613045882,7236
user,2021-08,2,138,0.019071310116086235,7236
user,2021-08,3,169,0.023355444997236043,7236
user,2021-08,4,142,0.019624101713653953,7236
user,2021-08,5,137,0.018933112216694307,7236
user,2021-08,6,138,0.019071310116086235,7236
user,2021-08,7,193,0.026672194582642344,7236
user,2021-08,8,130,0.017965726920950803,7236
user,2021-08,9,155,0.021420674405749032,7236
user,2021-08,10,152,0.021006080707573246,7236
user,2021-08,11,106,0.014648977335544499,7236
user,2021-08,12,112,0.015478164731896076,7236
user,2021-08,13,180,0.024875621890547265,7236
user,2021-08,14,221,0.030541735765616362,7236
user,2021-08,15,165,0.022802653399668325,7236
user,2021-08,16,140,0.019347705914870093,7236
user,2021-08,17,132,0.01824212271973466,7236
user,2021-08,18,116,0.016030956329463792,7236
user,2021-08,19,104,0.014372581536760642,7236
user,2021-08,20,140,0.019347705914870093,7236
user,2021-08,21,108,0.014925373134328358,7236
user,2021-08,22,162,0.022388059701492536,7236
user,2021-08,23,151,0.020867882808181314,7236
user,2021-08,24,163,0.022526257600884468,7236
user,2021-08,25,115,0.015892758430071863,7236
user,2021-08,26,201,0.027777777777777776,7236
user,2021-08,27,132,0.01824212271973466,7236
user,2021-08,28,191,0.026395798783858487,7236
user,2021-08,29,143,0.019762299613045882,7236
user,2021-08,30,179,0.024737423991155333,7236
user,2021-08,31,154,0.021282476506357104,7236
user,2021-08,32,109,0.015063571033720288,7236
user,2021-08,33,113,0.015616362631288004,7236
user,2021-08,34,140,0.019347705914870093,7236
user,2021-08,35,175,0.02418463239358762,7236
user,2021-08,36,138,0.019071310116086235,7236
user,2021-08,37,142,0.019624101713653953,7236
user,2021-08,38,133,0.01838032061912659,7236
user,2021-08,39,106,0.014648977335544499,7236
user,2021-08,40,180,0.024875621890547265,7236
user,2021-08,41,180,0.024875621890547265,7236
user,2021-08,42,140,0.019347705914870093,7236
user,2021-08,43,107,0.01478717523493643,7236
user,2021-08,44,114,0.015754560530679935,7236
user,2021-08,45,162,0.022388059701492536,7236
user,2021-08,46,141,0.019485903814262025,7236
user,2021-08,47,120,0.01658374792703151,7236
user,2021-08,48,127,0.017551133222775014,7236
user,2021-08,49,154,0.021282476506357104,7236
user,2021-09,0,106,0.017405582922824302,6090
user,2021-09,1,125,0.020525451559934318,6090
user,2021-09,2,105,0.017241379310344827,6090
user,2021-09,3,157,0.025779967159277505,6090
user,2021-09,4,169,0.0277504105090312,6090
user,2021-09,5,106,0.017405582922824302,6090
user,2021-09,6,98,0.016091954022988506,6090
user,2021-09,7,174,0.02857142857142857,6090
user,2021-09,8,122,0.020032840722495896,6090
user,2021-09,9,117,0.01921182266009852,6090
user,2021-09,10,108,0.017733990147783252,6090
user,2021-09,11,99,0.01625615763546798,6090
user,2021-09,12,83,0.013628899835796387,6090
user,2021-09,13,152,0.02495894909688013,6090
user,2021-09,14,173,0.028407224958949095,6090
user,2021-09,15,119,0.01954022988505747,6090
user,2021-09,16,123,0.02019704433497537,6090
user,2021-09,17,131,0.021510673234811165,6090
user,2021-09,18,123,0.02019704433497537,6090
user,2021-09,19,80,0.013136288998357963,6090
user,2021-09,20,103,0.016912972085385877,6090
user,2021-09,21,102,0.016748768472906402,6090
user,2021-09,22,120,0.019704433497536946,6090
user,2021-09,23,109,0.017898193760262728,6090
user,2021-09,24,121,0.01986863711001642,6090
user,2021-09,25,88,0.01444991789819376,6090
user,2021-09,26,146,0.023973727422003283,6090
user,2021-09,27,103,0.016912972085385877,6090
user,2021-09,28,165,0.027093596059113302,6090
user,2021-09,29,135,0.022167487684729065,6090
user,2021-09,30,133,0.021839080459770115,6090
user,2021-09,31,118,0.019376026272577996,6090
user,2021-09,32,97,0.01592775041050903,6090
user,2021-09,33,78,0.012807881773399015,6090
user,2021-09,34,114,0.0187192118226601,6090
user,2021-09,35,147,0.02413793103448276,6090
user,2021-09,36,125,0.020525451559934318,6090
user,2021-09,37,150,0.024630541871921183,6090
user,2021-09,38,117,0.01921182266009852,6090
user,2021-09,39,111,0.018226600985221674,6090
user,2021-09,40,134,0.02200328407224959,6090
user,2021-09,41,204,0.033497536945812804,6090
user,2021-09,42,111,0.018226600985221674,6090
user,2021-09,43,107,0.017569786535303777,6090
user,2021-09,44,119,0.01954022988505747,6090
user,2021-09,45,102,0.016748768472906402,6090
user,2021-09,46,117,0.01921182266009852,6090
user,2021-09,47,103,0.016912972085385877,6090
user,2021-09,48,100,0.016420361247947456,6090
user,2021-09,49,141,0.02315270935960591,6090
user,2021-10,0,122,0.020445785151667506,5967
user,2021-10,1,112,0.0187699011228423,5967
user,2021-10,2,123,0.020613373554550025,5967
user,2021-10,3,148,0.02480308362661304,5967
user,2021-10,4,120,0.020110608345902465,5967
user,2021-10,5,107,0.017931959108429697,5967
user,2021-10,6,114,0.019105077928607342,5967
user,2021-10,7,144,0.024132730015082957,5967
user,2021-10,8,105,0.017596782302664656,5967
user,2021-10,9,123,0.020613373554550025,5967
user,2021-10,10,123,0.020613373554550025,5967
user,2021-10,11,107,0.017931959108429697,5967
user,2021-10,12,87,0.014580191050779286,5967
user,2021-10,13,132,0.02212166918049271,5967
user,2021-10,14,172,0.02882520529579353,5967
user,2021-10,15,141,0.023629964806435394,5967
user,2021-10,16,114,0.019105077928607342,5967
user,2021-10,17,115,0.01927266633148986,5967
user,2021-10,18,113,0.01893748952572482,5967
user,2021-10,19,90,0.015082956259426848,5967
user,2021-10,20,111,0.01860231271995978,5967
user,2021-10,21,97,0.01625607507960449,5967
user,2021-10,22,147,0.024635495223730517,5967
user,2021-10,23,127,0.021283727166080107,5967
user,2021-10,24,104,0.017429193899782137,5967
user,2021-10,25,85,0.014245014245014245,5967
user,2021-10,26,169,0.02832244008714597,5967
user,2021-10,27,108,0.01809954751131222,5967
user,2021-10,28,168,0.02815485168426345,5967
user,2021-10,29,110,0.01843472431707726,5967
user,2021-10,30,150,0.02513826043237808,5967
user,2021-10,31,119,0.019943019943019943,5967
user,2021-10,32,86,0.014412602647896766,5967
user,2021-10,33,77,0.012904307021954081,5967
user,2021-10,34,98,0.01642366348248701,5967
user,2021-10,35,153,0.02564102564102564,5967
user,2021-10,36,109,0.018267135914194738,5967
user,2021-10,37,109,0.018267135914194738,5967
user,2021-10,38,122,0.020445785151667506,5967
user,2021-10,39,100,0.01675884028825205,5967
user,2021-10,40,160,0.026814144461203285,5967
user,2021-10,41,144,0.024132730015082957,5967
user,2021-10,42,111,0.01860231271995978,5967
user,2021-10,43,113,0.01893748952572482,5967
user,2021-10,44,113,0.01893748952572482,5967
user,2021-10,45,123,0.020613373554550025,5967
user,2021-10,46,114,0.019105077928607342,5967
user,2021-10,47,103,0.017261605496899615,5967
user,2021-10,48,99,0.016591251885369532,5967
user,2021-10,49,126,0.021116138763197588,5967
user,2021-11,0,167,0.02174762338846204,7679
user,2021-11,1,130,0.01692928766766506,7679
user,2021-11,2,117,0.015236358900898554,7679
user,2021-11,3,200,0.026045057950253938,7679
user,2021-11,4,159,0.020705821070451883,7679
user,2021-11,5,126,0.016408386508659983,7679
user,2021-11,6,165,0.0214871728089595,7679
user,2021-11,7,222,0.028910014324781873,7679
user,2021-11,8,131,0.01705951295741633,7679
user,2021-11,9,179,0.023310326865477276,7679
user,2021-11,10,159,0.020705821070451883,7679
user,2021-11,11,125,0.016278161218908713,7679
user,2021-11,12,102,0.01328297955462951,7679
user,2021-11,13,156,0.020315145201198072,7679
user,2021-11,14,223,0.029040239614533142,7679
user,2021-11,15,151,0.019664018752441725,7679
user,2021-11,16,155,0.020184919911446803,7679
user,2021-11,17,126,0.016408386508659983,7679
user,2021-11,18,138,0.017971089985675218,7679
user,2021-11,19,100,0.013022528975126969,7679
user,2021-11,20,152,0.019794244042192995,7679
user,2021-11,21,124,0.016147935929157444,7679
user,2021-11,22,169,0.02200807396796458,7679
user,2021-11,23,170,0.02213829925771585,7679
user,2021-11,24,156,0.020315145201198072,7679
user,2021-11,25,112,0.014585232452142206,7679
user,2021-11,26,200,0.026045057950253938,7679
user,2021-11,27,135,0.01758041411642141,7679
user,2021-11,28,208,0.027086860268264096,7679
user,2021-11,29,150,0.019533793462690456,7679
user,2021-11,30,162,0.02109649693970569,7679
user,2021-11,31,161,0.020966271649954422,7679
user,2021-11,32,120,0.015627034770152363,7679
user,2021-11,33,131,0.01705951295741633,7679
user,2021-11,34,150,0.019533793462690456,7679
user,2021-11,35,185,0.024091678603984895,7679
user,2021-11,36,178,0.023180101575726007,7679
user,2021-11,37,139,0.018101315275426487,7679
user,2021-11,38,155,0.020184919911446803,7679
user,2021-11,39,118,0.015366584190649825,7679
user,2021-11,40,205,0.026696184399010288,7679
user,2021-11,41,215,0.027998437296522984,7679
user,2021-11,42,151,0.019664018752441725,7679
user,2021-11,43,119,0.015496809480401094,7679
user,2021-11,44,148,0.019273342883187914,7679
user,2021-11,45,133,0.01731996353691887,7679
user,2021-11,46,175,0.022789425706472195,7679
user,2021-11,47,127,0.016538611798411252,7679
user,2021-11,48,135,0.01758041411642141,7679
user,2021-11,49,165,0.0214871728089595,7679
user,2021-12,0,175,0.0197650779308787,8854
user,2021-12,1,188,0.02123334086288683,8854
user,2021-12,2,160,0.01807092839394624,8854
user,2021-12,3,198,0.022362773887508472,8854
user,2021-12,4,195,0.022023943980121977,8854
user,2021-12,5,169,0.019087418116105714,8854
user,2021-12,6,193,0.02179805737519765,8854
user,2021-12,7,249,0.028122882313078836,8854
user,2021-12,8,155,0.017506211881635418,8854
user,2021-12,9,209,0.023605150214592276,8854
user,2021-12,10,165,0.01863564490625706,8854
user,2021-12,11,156,0.017619155184097582,8854
user,2021-12,12,130,0.01468262932008132,8854
user,2021-12,13,181,0.020442737745651682,8854
user,2021-12,14,264,0.029817031850011295,8854
user,2021-12,15,188,0.02123334086288683,8854
user,2021-12,16,174,0.019652134628416536,8854
user,2021-12,17,149,0.016828552066862436,8854
user,2021-12,18,186,0.021007454257962504,8854
user,2021-12,19,113,0.012762593178224532,8854
user,2021-12,20,161,0.018183871696408404,8854
user,2021-12,21,140,0.01581206234470296,8854
user,2021-12,22,206,0.02326632030720578,8854
user,2021-12,23,165,0.01863564490625706,8854
user,2021-12,24,148,0.016715608764400272,8854
user,2021-12,25,133,0.015021459227467811,8854
user,2021-12,26,210,0.02371809351705444,8854
user,2021-12,27,144,0.016263835554551614,8854
user,2021-12,28,210,0.02371809351705444,8854
user,2021-12,29,202,0.022814547097357127,8854
user,2021-12,30,196,0.02213688728258414,8854
user,2021-12,31,192,0.021685114072735486,8854
user,2021-12,32,149,0.016828552066862436,8854
user,2021-12,33,123,0.01389202620284617,8854
user,2021-12,34,162,0.018296814998870568,8854
user,2021-12,35,229,0.025864016263835554,8854
user,2021-12,36,206,0.02326632030720578,8854
user,2021-12,37,184,0.020781567653038176,8854
user,2021-12,38,168,0.01897447481364355,8854
user,2021-12,39,134,0.015134402529929975,8854
user,2021-12,40,217,0.024508696634289586,8854
user,2021-12,41,271,0.03060763496724644,8854
user,2021-12,42,164,0.018522701603794895,8854
user,2021-12,43,154,0.017393268579173254,8854
user,2021-12,44,164,0.018522701603794895,8854
user,2021-12,45,152,0.017167381974248927,8854
user,2021-12,46,209,0.023605150214592276,8854
user,2021-12,47,142,0.016037948949627286,8854
user,2021-12,48,139,0.015699119042240795,8854
user,2021-12,49,183,0.02066862435057601,8854
user,2022-01,0,737,0.0256454868118867,28738
user,2022-01,1,498,0.01732897209269956,28738
user,2022-01,2,557,0.01938200292295915,28738
user,2022-01,3,617,0.021469830885934998,28738
user,2022-01,4,616,0.021435033753218733,28738
user,2022-01,5,471,0.01638944950936043,28738
user,2022-01,6,606,0.021087062426056093,28738
user,2022-01,7,568,0.019764771382838053,28738
user,2022-01,8,639,0.02223536780569281,28738
user,2022-01,9,553,0.01924281439209409,28738
user,2022-01,10,507,0.01764214628714594,28738
user,2022-01,11,540,0.018790451666782657,28738
user,2022-01,12,548,0.01906882872851277,28738
user,2022-01,13,622,0.02164381654951632,28738
user,2022-01,14,841,0.029264388614378176,28738
user,2022-01,15,516,0.01795532048159232,28738
user,2022-01,16,548,0.01906882872851277,28738
user,2022-01,17,476,0.01656343517294175,28738
user,2022-01,18,558,0.019416800055675414,28738
user,2022-01,19,385,0.01339689609576171,28738
user,2022-01,20,558,0.019416800055675414,28738
user,2022-01,21,569,0.019799568515554318,28738
user,2022-01,22,613,0.021330642355069943,28738
user,2022-01,23,469,0.0163198552439279,28738
user,2022-01,24,422,0.014684390006263483,28738
user,2022-01,25,665,0.02314009325631568,28738
user,2022-01,26,663,0.02307049899088315,28738
user,2022-01,27,544,0.018929640197647715,28738
user,2022-01,28,597,0.020773888231609715,28738
user,2022-01,29,601,0.020913076762474773,28738
user,2022-01,30,587,0.020425916904447075,28738
user,2022-01,31,473,0.01645904377479296,28738
user,2022-01,32,406,0.014127635882803257,28738
user,2022-01,33,449,0.015623912589602617,28738
user,2022-01,34,667,0.023209687521748207,28738
user,2022-01,35,821,0.028568445960052893,28738
user,2022-01,36,566,0.019695177117405527,28738
user,2022-01,37,511,0.017781334818010995,28738
user,2022-01,38,562,0.01955598858654047,28738
user,2022-01,39,661,0.023000904725450622,28738
user,2022-01,40,495,0.017224580694550767,28738
user,2022-01,41,601,0.020913076762474773,28738
user,2022-01,42,567,0.01972997425012179,28738
user,2022-01,43,538,0.018720857401350127,28738
user,2022-01,44,810,0.028185677500173985,28738
user,2022-01,45,440,0.015310738395156238,28738
user,2022-01,46,679,0.02362725311434338,28738
user,2022-01,47,613,0.021330642355069943,28738
user,2022-01,48,561,0.019521191453824204,28738
user,2022-01,49,627,0.02181780221309764,28738
user,2022-02,0,494,0.02576808721506442,19171
user,2022-02,1,334,0.017422148036096187,19171
user,2022-02,2,361,0.018830525272547076,19171
user,2022-02,3,371,0.019352146471232592,19171
user,2022-02,4,474,0.02472484481769339,19171
user,2022-02,5,329,0.01716133743675343,19171
user,2022-02,6,456,0.023785926660059464,19171
user,2022-02,7,338,0.017630796515570393,19171
user,2022-02,8,455,0.023733764540190914,19171
user,2022-02,9,362,0.018882687392415626,19171
user,2022-02,10,332,0.017317823796359082,19171
user,2022-02,11,354,0.018465390433467215,19171
user,2022-02,12,384,0.02003025402952376,19171
user,2022-02,13,420,0.021908090344791614,19171
user,2022-02,14,564,0.029419435605863024,19171
user,2022-02,15,362,0.018882687392415626,19171
user,2022-02,16,361,0.018830525272547076,19171
user,2022-02,17,331,0.017265661676490532,19171
user,2022-02,18,388,0.020238902508997965,19171
user,2022-02,19,283,0.014761879922800062,19171
user,2022-02,20,369,0.019247822231495487,19171
user,2022-02,21,365,0.01903917375202128,19171
user,2022-02,22,396,0.020656199467946376,19171
user,2022-02,23,320,0.016691878357936465,19171
user,2022-02,24,274,0.014292420843983099,19171
user,2022-02,25,452,0.02357727818058526,19171
user,2022-02,26,470,0.024516196338219186,19171
user,2022-02,27,341,0.017787282875176048,19171
user,2022-02,28,398,0.02076052370768348,19171
user,2022-02,29,382,0.019925929789786658,19171
user,2022-02,30,380,0.019821605550049554,19171
user,2022-02,31,330,0.01721349955662198,19171
user,2022-02,32,318,0.016587554118199364,19171
user,2022-02,33,309,0.0161180950393824,19171
user,2022-02,34,425,0.02216890094413437,19171
user,2022-02,35,535,0.02790673412967503,19171
user,2022-02,36,366,0.019091335871889832,19171
user,2022-02,37,327,0.017057013197016326,19171
user,2022-02,38,396,0.020656199467946376,19171
