mapping_id,mapping_status,user_topic_id,user_topic_label,developer_topic_id,developer_topic_label,lag_months,spearman_rho,p_value_permutation,n_observations,p_value_fdr_bh_all_tests
M041,weak_match,20,Language,14,Testing Requirements,3,0.04777931735501503,0.7282717282717283,106,0.9995729461378317
M041,weak_match,20,Language,14,Testing Requirements,4,-0.009413716253382016,0.985014985014985,105,1.0
M041,weak_match,20,Language,14,Testing Requirements,5,0.05447852768488388,0.6773226773226774,104,0.9976755088486932
M041,weak_match,20,Language,14,Testing Requirements,6,0.016431074085426763,0.942057942057942,103,1.0
M041,weak_match,20,Language,14,Testing Requirements,7,-0.11064741791374419,0.3386613386613387,102,0.9958396034345403
M041,weak_match,20,Language,14,Testing Requirements,8,0.026058594021718506,0.8461538461538461,101,1.0
M041,weak_match,20,Language,14,Testing Requirements,9,0.032573211772524764,0.8591408591408591,100,1.0
M041,weak_match,20,Language,14,Testing Requirements,10,-0.0449131054109014,0.7932067932067932,99,1.0
M041,weak_match,20,Language,14,Testing Requirements,11,0.07809919742473422,0.5464535464535465,98,0.9958396034345403
M041,weak_match,20,Language,14,Testing Requirements,12,-0.10622937045437524,0.3856143856143856,97,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,-12,0.09885861561119293,0.3696303696303696,97,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,-11,-0.16288914816160766,0.13386613386613386,98,0.8343928798474253
M049,matched,15,Horror Game,23,Horror Game,-10,0.12820037105751392,0.2887112887112887,99,0.9923409923409924
M049,matched,15,Horror Game,23,Horror Game,-9,-0.12117611761176117,0.2787212787212787,100,0.9922509922509922
M049,matched,15,Horror Game,23,Horror Game,-8,0.12651135701805474,0.25074925074925075,101,0.9685569904548006
M049,matched,15,Horror Game,23,Horror Game,-7,-0.0036358290312183705,0.9660339660339661,102,1.0
M049,matched,15,Horror Game,23,Horror Game,-6,-0.03677019724992312,0.7212787212787213,103,0.9995729461378317
M049,matched,15,Horror Game,23,Horror Game,-5,-0.028230022404779686,0.7772227772227772,104,1.0
M049,matched,15,Horror Game,23,Horror Game,-4,0.06306240928882438,0.5794205794205795,105,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,-3,-0.10629014787011613,0.3256743256743257,106,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,-2,0.1014177918305512,0.36663336663336665,107,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,-1,-0.22365337348346476,0.04395604395604396,108,0.739033693579148
M049,matched,15,Horror Game,23,Horror Game,0,0.24243449257021893,0.01898101898101898,109,0.6767426122264832
M049,matched,15,Horror Game,23,Horror Game,1,-0.09892392192546204,0.35364635364635366,108,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,2,0.07475349131073125,0.5004995004995005,107,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,3,-0.016258565099878792,0.9080919080919081,106,1.0
M049,matched,15,Horror Game,23,Horror Game,4,-0.08444133429474851,0.4325674325674326,105,0.9958396034345403
M049,matched,15,Horror Game,23,Horror Game,5,0.03006588248915672,0.7922077922077922,104,1.0
M049,matched,15,Horror Game,23,Horror Game,6,-0.0379848324406363,0.7082917082917083,103,0.9995729461378317
M049,matched,15,Horror Game,23,Horror Game,7,0.030088325447715707,0.7742257742257742,102,1.0
M049,matched,15,Horror Game,23,Horror Game,8,0.006901773496621762,0.9210789210789211,101,1.0
M049,matched,15,Horror Game,23,Horror Game,9,0.007206936905041198,0.9470529470529471,100,1.0
M049,matched,15,Horror Game,23,Horror Game,10,-0.016098209599829858,0.8851148851148851,99,1.0
M049,matched,15,Horror Game,23,Horror Game,11,-0.012566626718277542,0.8781218781218781,98,1.0
M049,matched,15,Horror Game,23,Horror Game,12,0.009487740897093025,0.8821178821178821,97,1.0
